sector,mediatype,chain,description
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.category[].standardised[].import,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.category[].standardised[].lang,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.category[].standardised[].lang,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.category[].standardised[].lang,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.category[].standardised[].relationType,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.category[].standardised[].relationType,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.category[].standardised[].relationType,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.category[].standardised[].resource,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.category[].standardised[].resource,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.category[].standardised[].resource,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.category[].standardised[].translated,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.category[].standardised[].translated,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.category[].standardised[].translated,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.category[].standardised[].type,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.category[].standardised[].type,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.category[].standardised[].type,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.category[].standardised[].typeUri,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.category[].standardised[].typeUri,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.category[].standardised[].typeUri,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.category[].standardised[].value,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.category[].standardised[].value,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.category[].standardised[].value,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.category[].synonym,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.category[].synonym,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.category[].synonym,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.category[].translated,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.category[].translated,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.category[].translated,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.category[].type,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.category[].type,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.category[].type,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.category[].typeAgent,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.category[].typeAgent,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.category[].typeAgent,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.category[].typeUri,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.category[].typeUri,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.category[].typeUri,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.circulation,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.circulation,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.circulation,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.classification,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.classification,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.classification,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.collection,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.collection,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.collection,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.condition,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.condition,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.condition,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.containsNote,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.containsNote,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.containsNote,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.context,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.context,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.context,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.contributor,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.contributor,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.contributor,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.creationDate,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.creationDate,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.creationDate,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.creator,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.creator,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.creator,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.culturalAttribution,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.culturalAttribution,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.culturalAttribution,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.description,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.description,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.description,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.digitalObjectAtArchive,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.digitalObjectAtArchive,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.digitalObjectAtArchive,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.durationDate,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.durationDate,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.durationDate,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.durationOfHoldingDate,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.durationOfHoldingDate,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.durationOfHoldingDate,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.edition,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.edition,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.edition,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.event,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.event,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.event,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.extent,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.extent,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.extent,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.formalDescription,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.formalDescription,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.formalDescription,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.furtherInformation,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.furtherInformation,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.furtherInformation,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.holding,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.holding,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.holding,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.holdingOnline,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.holdingOnline,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.holdingOnline,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.identifier,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.identifier,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.identifier,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.identifier.archivalReferenceNumber,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.identifier.archivalReferenceNumber,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.identifier.archivalReferenceNumber,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.identifier.detail,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.identifier.detail,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.identifier.detail,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.identifier.doi,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.identifier.doi,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.identifier.doi,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.identifier.formerReferenceNumber,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.identifier.formerReferenceNumber,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.identifier.formerReferenceNumber,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.identifier.handle,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.identifier.handle,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.identifier.handle,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.identifier.hierarchyType,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.identifier.hierarchyType,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.identifier.hierarchyType,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.identifier.holdingReferenceNumber,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.identifier.holdingReferenceNumber,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.identifier.holdingReferenceNumber,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.identifier.identifierLIDO,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.identifier.identifierLIDO,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.identifier.identifierLIDO,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.identifier.inventoryNumber,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.identifier.inventoryNumber,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.identifier.inventoryNumber,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.identifier.isbn,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.identifier.isbn,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.identifier.isbn,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.identifier.issn,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.identifier.issn,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.identifier.issn,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.identifier.lang,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.identifier.lang,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.identifier.lang,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.identifier.machineGenerated,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.identifier.machineGenerated,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.identifier.machineGenerated,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.identifier.objectID,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.identifier.objectID,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.identifier.objectID,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.identifier.objectID.href,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.identifier.objectID.href,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.identifier.objectID.href,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.identifier.objectID.import,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.identifier.objectID.import,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.identifier.objectID.import,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.identifier.objectID.lang,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.identifier.objectID.lang,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.identifier.objectID.lang,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.identifier.objectID.relationType,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.identifier.objectID.relationType,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.identifier.objectID.relationType,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.identifier.objectID.resource,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.identifier.objectID.resource,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.identifier.objectID.resource,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.identifier.objectID.translated,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.identifier.objectID.translated,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.identifier.objectID.translated,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.identifier.objectID.type,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.identifier.objectID.type,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.identifier.objectID.type,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.identifier.objectID.typeUri,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.identifier.objectID.typeUri,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.identifier.objectID.typeUri,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.identifier.objectID.value,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.identifier.objectID.value,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.identifier.objectID.value,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.identifier.otherNumber,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.identifier.otherNumber,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.identifier.otherNumber,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.identifier.purl,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.identifier.purl,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.identifier.purl,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.identifier.referenceNumber,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.identifier.referenceNumber,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.identifier.referenceNumber,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.identifier.translated,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.identifier.translated,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.identifier.translated,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.identifier.type,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.identifier.type,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.identifier.type,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.identifier.typeAgent,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.identifier.typeAgent,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.identifier.typeAgent,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.identifier.typeUri,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.identifier.typeUri,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.identifier.typeUri,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.identifier.urn,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.identifier.urn,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.identifier.urn,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.identifier.vd16,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.identifier.vd16,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.identifier.vd16,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.identifier.vd17,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.identifier.vd17,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.identifier.vd17,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.identifier.vd18,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.identifier.vd18,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.identifier.vd18,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.inscriptions,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.inscriptions,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.inscriptions,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.language,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.language,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.language,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.legalStatus,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.legalStatus,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.legalStatus,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.lettering,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.lettering,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.lettering,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.linkToCatalogueOPAC,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.linkToCatalogueOPAC,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.linkToCatalogueOPAC,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.location,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.location,
http://ddb.vocnet.org/sparte/sparte001,unknown,ddbObject.location,
http://ddb.vocnet.org/sparte/sparte001,image,ddbObject.materialsTechniques,
http://ddb.vocnet.org/sparte/sparte001,text,ddbObject.materialsTechniques,
