mediatype,sector,dc_type_de,count,gnd_uri,has_gnd
http://ddb.vocnet.org/medientyp/mt003,http://ddb.vocnet.org/sparte/sparte007,mehrbändiges Werk,1,http://ddb.vocnet.org/hierarchietyp/ht020,true
http://ddb.vocnet.org/medientyp/mt005,http://ddb.vocnet.org/sparte/sparte001,Interview,7,http://vocab.getty.edu/aat/300026392,true
http://ddb.vocnet.org/medientyp/mt005,http://ddb.vocnet.org/sparte/sparte002,zweidimensionales bewegtes Bild,8,2XAOTBHHBS6U3A7YQZGOQOPDPOND3HWD,true
http://ddb.vocnet.org/medientyp/mt005,http://ddb.vocnet.org/sparte/sparte005,Dokumentarfilm,10,http://filmportal.vocnet.org/specificType/st00006,true
http://ddb.vocnet.org/medientyp/mt005,http://ddb.vocnet.org/sparte/sparte005,Filmanfang,1,http://filmportal.vocnet.org/specificType/st00066,true
http://ddb.vocnet.org/medientyp/mt005,http://ddb.vocnet.org/sparte/sparte005,Teaser,6,http://filmportal.vocnet.org/specificType/st00016,true
http://ddb.vocnet.org/medientyp/mt005,http://ddb.vocnet.org/sparte/sparte005,Tonbild,1,http://filmportal.vocnet.org/specificType/st00058,true
http://ddb.vocnet.org/medientyp/mt005,http://ddb.vocnet.org/sparte/sparte005,Trailer,40,http://filmportal.vocnet.org/specificType/st00017,true
http://ddb.vocnet.org/medientyp/mt005,http://ddb.vocnet.org/sparte/sparte005,Veranstaltungsmitschnitt,5,http://filmportal.vocnet.org/specificType/st00019,true
http://ddb.vocnet.org/medientyp/mt005,http://ddb.vocnet.org/sparte/sparte006,Inszenierung,7,UBIKQQEJCBLFQRQHLOO7DM4OJBNMYMO4,true
http://ddb.vocnet.org/medientyp/mt005,http://ddb.vocnet.org/sparte/sparte006,Videofilm,11,UPZQ5TXC43FDLU6IFK2JAH7QNX73CBY3,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,AV-Medien,8,,false
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Akte,279,https://d-nb.info/gnd/4000925-7,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Akte/Dokument,2,JSTHQCJBK452UDS7NBJWKZIQGMS4XE7U,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Akten,2138,NCIH4RYT76YMAFS5PX4O7MMVJBKNTRP7,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Akten und Einzelstücke,67,PMHFYRYLA5UDRXQSDIOPNMZH7XLMA7AM,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,"Amtsbücher, Register und Grundbücher",30,5U7QF4QHUFRAJUMVBWCIPRNEZH4IIVQV,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Architekturplan / technische Zeichnung,2,,false
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Archivale,4419,CSGCHDOQJTZHXED6ZMFVCIBDMCSJ6Q7S,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Archivalie,3,NJD3USECWDRPWNRJB74LLXNAOEATTAYT,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Archivalie – Korrespondenz,140,,false
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Archivalie – Lebensdokument,7,,false
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Archivalie – Sonstige Sammlung,1,,false
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Archivalie – Sonstige Sammlung – Sammlung des Nachlassers,1,,false
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Archivalie – Werkmanuskript,72,,false
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Archivalie – Werkmanuskript – Fremdmanuskript,5,,false
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Archivbestand,1,https://d-nb.info/gnd/4142970-9,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Archivgut,40,56IICLOKQEBNZ2Y5KVRBNYS67DITPE7H,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Artikel,9,3GYXSEU6MPT7CKHJC2XKEYTR5AW7NVGF,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Audio-Visuelle Medien,124,7XXPGRDQDKLK4ARLT4ZGKUQ5Y7U4NPXT,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Audiovisuelles Medium,1,,false
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Bestand,444,SER4MV7RPRZ4QY3ZH2ZBENNUEUOPTPOM,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Bestand Bilder,1,URYPFKM4G7UGN6DQ7FHPAT4JFRMOQKDK,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Bibliotheksgut,6,MBQPGWTYIMCR4MW5APETLKILFGWWCRDK,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Bild,190,https://d-nb.info/gnd/4006568-6,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Bild / Foto,1,OC2CRBDD6KDTYMKESMGAFYK4WGTOMJFA,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Bild/Foto,141,ADVEMU7VZTYK4L4OXXVYTHF7VIHRHKHR,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Bilder,1507,DLUZFCXXMNKTKGPOD6PMCS5NGFYDHPRH,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Briefsammlung,3,LYE67G5FBFHNRWITMETOVSCR45L76ZI4,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Buch,78,IF5B2OQKNOBNDKRRAM3O4I27QJSAQAW7,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Computerausdruck,1,EZII7PKPFGDTJN4ZMQIKEYHXFR4C66PF,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Dokument,84,EILSOTKKULL7L27G4JB6CGKLQQPKSZ5O,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Dokument / Faksimile,4,Q3IF6Z3BABNHNSFNQ6JQ46B5CHLWPZRG,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Druck- und Schriftgut,4,,false
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Druck- und Schriftgut – Buch (gedruckt),127,,false
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Druck- und Schriftgut – Noten,9,,false
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Druck- und Schriftgut – Typoskript,2,,false
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Druck- und Schriftgut – Zeitschrift,3,,false
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Druck- und Schriftgut – Zeitschrift – Zeitschriftenartikel,1,,false
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Druck- und Schriftgut – Zeitung,3,,false
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Druck- und Schriftgut – Zeitung – Zeitungsartikel,1,,false
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Druckgrafik,12,http://d-nb.info/gnd/4113357-2,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Drucksache,20,OKWF55YCP5C55EEJRZPCCMAAG222LYI7,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Drucksachen,113,NYKHI3T764KIUSC46SJYIEOXYERRK6C5,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Fallakte (allgemein),117,Q7KCB53UWLGJM6HVMFKZII65KWWYP3R4,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Film,2,X3KN7NCUCZGJ3NQQ6NJXATPGX25WLBVU,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Flugblatt / Plakat,2,,false
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Fotografie,42,http://d-nb.info/gnd/4045895-7,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Fotokopie,5,FIF3XRAB5J6QCYRLNACS4LSOZUZ6BLNJ,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Fotokopien und handschriftliche und schreibmaschinengetippte Notizen,1,NCY5GXZYSIC7B4MF5HL75BQXBLX37H7Z,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Fotos,3,GETNK3CXFCXATSYBL6NT737DKFPYQFCS,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Gemälde,4,http://d-nb.info/gnd/4037220-0,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Gliederung,7,2YLWD6LT4XW6UUOSBOT5FKOESPJNC2P7,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Grafik,4,https://d-nb.info/gnd/4021845-4,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Karte/Plan,15,KW2AZPHX6H66NJ6565Y5PIVZKGCIOFX7,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Karten und Pläne,84,FPOMU5LKN6ZZ37VWM3KIN2XQ3OJNVRRB,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Korrespondenz,27,G5DPUWX4M64K65E7AOUI7PAUOK3GZOFU,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Medaillen und Plaketten,1,KNFO55OFNNDFLGQOD2FEHLII4PSFKDUP,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Nachlässe,152,PJFWRG64PNW2FXKCQGYPQY3YOC773GA7,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Noten (Musik),30,CZNQ2WJKGTUJD3G24YXLY5P3UZG4UGKS,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Original,2,KPA5L5PVP3T3XYXMOQBXVWJGMK2Z3AII,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Original Zeitschriftartikel,1,N4XPCNYDB7TUPCHJIODVH2JBYSZN5MJG,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Periodikum,16,OUSYX4KWUECSZBH6LY2RAG6V3MQGKIL3,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Personenakten,46,AM7OA3LBYO6AK65IUGEIZ3B5E4CN4FS3,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Plakate,120,NOGM2DU4HXPF5PATPQOQDK2BDH3BA3O2,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Plakate und Flugblätter,92,B4P5UAN5DSGBNCEISYBG3XZQFIC2VSY5,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Pläne,1,7KAMJYDDZVEJ4WV5JDT52F7ZAJ6URI4L,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,"Publikation / Bibliothek / Plakate, Grafiken, Objekte",149,CUWL4INJCBVNM5MS4R56BBAR36THWIJ2,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Sachakte,497,ZC2K44566RPRHNVDOROABUGD3QGE3CNG,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Sammlung,8,MCPPJA2DBZWMXI3SL2YC6SC37EDDOQJR,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Schriftgut,2276,A2WBTX65FMIH7K66TN4HRG66N3UEV7RV,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Serie,7,4UCT6YBHKYAAUY5Z4OV5IEX4OSQXI6FP,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Siegel,2,https://d-nb.info/gnd/4054876-4,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Sonstiges,160,CURWXUGM6B5AR6LARH3LLL3RX3U36FKD,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Theater-/Filmmaterial,1,,false
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Tonaufnahmen,26,MOARCB32EA4VVOKTMFMCC2HPPO36GHUP,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Tondokumente,1,XAPOZBI45HXZJYAV44G4ZDN6OX7QTUWE,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Tonträger,21,B6FLGKK2KUHYKUO46IQDY734S7EKN5MB,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Urkunde,100,I5FOYSWFKMX2ROGS3UGEB6IJLWUHIOKV,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Urkunden,3090,EOESFW24NKNIMIJBTEHBLQIOXRJOMN56,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Verschiedenes,54,I64Y6GRK2ALN5DSXDEUE2RBPGIAKL6SL,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Verzeichnung,40,HPQDJKPPSK2LGYPCZQ475Z346MUKIAES,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Visuelle Materialien,3,XTIBUNHIXW6TDHBUHD7INAQK62PWYJXV,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Zeichnung,1,http://d-nb.info/gnd/4127900-1,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte001,Zivilprozessakte,6,KX55YGVCPOSERS46K77JCL3ISYADTQTB,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Anleitung,2,http://d-nb.info/gnd/4142527-3,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Anthologie,65,http://d-nb.info/gnd/4002214-6,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Archivgut,7,KMJRVLVWOGS2VXYYSGSABR3J4YDEFGOL,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Artikel,177,NXKXOPVYBTHRSVVIK2ZAG63UK7BWFYM2,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Atlas,1,http://d-nb.info/gnd/4143303-8,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Aufgabensammlung,7,http://d-nb.info/gnd/4143389-0,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Aufsatzsammlung,558,http://d-nb.info/gnd/4143413-4,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Ausstellung,131,WYUKIZWBBLA7H6XPJOSUYJTB2AQTZF4O,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Ausstellung 1992,1,,false
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Ausstellung 1995,1,LXSPLOPOAG6WHTFU7LV3OQYQXXZTQ6UR,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Ausstellung 1999,1,EH4F5N3OT5ERLTSR3HCVRBZ7JXGR4MAJ,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Ausstellung 2004,1,DAEKFXV4ZC46XSV4TJE7WFSD7R6ZBLTJ,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Ausstellung 2008,1,O3EUHIWR7KYCHESTG2UUZ44S4R32R4RE,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Ausstellungskatalog,101,https://d-nb.info/gnd/4135467-9,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Autobiografie,14,http://d-nb.info/gnd/4003939-0,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Autobiographie,15,MI3OYQ2RMNRCS7HTPRGCA4PDX7L6UEP6,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Autobiographie 1950-2000,1,IITATHFPMWB4RLHKLYZ6QCRT56GJR2S2,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Beispielsammlung,8,http://d-nb.info/gnd/4144384-6,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Belletristik,186,,false
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Belletristische Darstellung,22,https://d-nb.info/gnd/4144445-0,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Bestimmungsbuch,1,http://d-nb.info/gnd/4144950-2,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Bibliografie,18,http://d-nb.info/gnd/4006432-3,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Bibliographie,16,2G46IOBCZFSRJTKDQJ2TZZG4ZTZ6BL4M,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Bild,1,http://d-nb.info/gnd/4006568-6,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Bildband,83,http://d-nb.info/gnd/4145395-5,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Bilderbuch,1,http://d-nb.info/gnd/4006604-6,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Biografie,50,http://d-nb.info/gnd/4006804-3,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Biographie,108,YV2WSAR75MH3IFRHNROKU7IQEQV5TZWG,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Biographie 1765-1768,1,3WL3E4GVK7PWVIJR4W3DQTEYABS7SZGF,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Biographie 1775-1832,1,NKUYQ5CSDCF4F4ILM6AEFSP23YVVAWFL,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Biographie 1831,1,5FFGW5G2NDV35ZSZMIZEEPWFD2EE7PCX,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Biographien für Kinder und Jugendliche,1,XO6UX356OUURFAFW76OBB5E54OBC47UB,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Briefsammlung,50,http://d-nb.info/gnd/4146609-3,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Briefsammlung 1765-1767,1,36I6KQMORIB4IIXUNIC7OS5NSJQQU4FG,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Briefsammlung 1769-1832,1,373JMGWPVFUWL7RHZLKNEWGXASNOI75L,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Briefsammlung 1774-1786,1,YTQ7RPARULJDRJZ5NFM5RZJDGHOVLNNX,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Briefsammlung 1778-1782,1,L43FXDDNK2HGPH6ENXB47ID56QT2OXK4,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Briefsammlung 1780-1808,1,X4W3TAKIU7JWFDT64H43ZMQYIMHTBWLE,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Briefsammlung 1784-1828,1,NUUSFA54U7H2EE747H3V7Y6OR6VFERU5,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Briefsammlung 1788-1799,1,AG7TEEOU7MPJHLH23W2PRKFQ2MQGCNCZ,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Briefsammlung 1788-1816,1,JQHRFDVNSIJSLWWKQIO3E4RSQZYTSLPY,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Briefsammlung 1790-1828,1,XDFAKUY7UILQXPLDRYOA3OCXTORAULZ4,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Briefsammlung 1792-1816,1,,false
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Briefsammlung 1794-1805,5,7I4G25RQF5HIXMHDZAPNKDPWX4JMVXPW,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Briefsammlung 1799-1832,1,3SEWFQWX6EP7MI5ZDKXP254PUUW7QLKK,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Briefsammlung 1803-1805,1,ZGB2YGW4UBRIT4VJIZSGNUIDZZQCS5VP,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Briefsammlung 1814-1818,1,U6CHUKDURU2OMFSYEIUZWYMSUMXJDWX5,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Briefsammlung 1815-1841,1,3JLCZXFQQMJKQK54HCUHZJKKSQHIN3VF,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Briefsammlung 1816-1831,2,2S4WTU56OW7HYDUUE5DGVC5KKTPCN33Q,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Briefsammlung 1822-1832,1,SSMCIH3GR2H6DTBTQ5RP7WOMNCDEQUH3,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Briefsammlung 1827,1,,false
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Briefsammlung 1828-1831,1,6X744VMS3IT5LVTJ5F2542CUYGPIJ2NE,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Briefsammlung 1829,1,ILWQ2OLTISLQ5S3WUSOW5MEQJ44PQ7BQ,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Briefsammlung 2010,1,DR5T2PEEHECVZWOYNZ3OQM6ZZEL6B5QH,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Buch,1319,OLY2BTPVWNMAWS2MIVWBWTWNR4XAUHZI,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,CD,1,http://d-nb.info/gnd/4522869-3,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,CD-ROM,2,http://d-nb.info/gnd/4139307-7,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Comic,20,http://d-nb.info/gnd/4010427-8,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Dramatik,40,RQQYAIEZZR3NEYQUTE546ZOHNQHEIDAW,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Drehbuch,1,http://d-nb.info/gnd/4127976-1,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Einführung,18,http://d-nb.info/gnd/4151278-9,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Erlebnisbericht,97,https://d-nb.info/gnd/4133254-4,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,"Erstlesealter, Vorschulalter",4,O74FS5WLN6W5N5KMOG2TV52JQEAOGM3N,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Erzählende Literatur,76,HXBC5U6GWPX4OYF53AALKDZI5X6O67CW,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Erzählende Literatur: Anthologien,25,NZXHZDFD6KMPEAZPTL2OJWEMGKG4Z6YH,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Erzählende Literatur: Gegenwartsliteratur ab 1945,29,WIEP2ZRSCEDRF62XZ3P6YXUGMALRLCGG,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Erzählende Literatur: Hauptwerk vor 1945,150,OPHYYLSFF2ILW5DKKPA6K2DT2VR6UHFQ,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Fallstudie,6,LYDHBFXPKD4JTQELBOXUCUYKPHKBTLCC,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Fallstudiensammlung,2,http://d-nb.info/gnd/4522595-3,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Fantasy,1,CW6QHMTTIGYTYJNFLYD43UQ77P2AJ4IK,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Festschrift,26,https://d-nb.info/gnd/4016928-5,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Fiktionale Darstellung,7,http://d-nb.info/gnd/1071854844,true
http://ddb.vocnet.org/medientyp/mt007,http://ddb.vocnet.org/sparte/sparte002,Film,6,NGNOB2I7JRJ2S2YK2UWHEMKU4EWSWHDS,true
